,activity,activity_vocab,caseid,amount,resource,resource_vocab,predicted_vocab,predicted_value,lengths,activity_sparcity
5968,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",192286,49000.0,"[70, 53, 53, 53, 5, 55, 27]","['<SOS>', '112', '112', '112', '10228', '11201', '10932']",A_FINALIZED_COMPLETE,0.6195098161697388,7,0
12611,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",212911,17000.0,"[70, 53, 53, 53, 44, 28, 44]","['<SOS>', '112', '112', '112', '11119', '10933', '11119']",A_FINALIZED_COMPLETE,0.549063503742218,7,0
11627,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",209904,13000.0,"[70, 53, 53, 53, 66, 64, 33]","['<SOS>', '112', '112', '112', '11309', '11302', '10982']",A_FINALIZED_COMPLETE,0.7367249131202698,7,0
9792,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",204203,7500.0,"[70, 53, 53, 53, 51, 51, 37]","['<SOS>', '112', '112', '112', '11181', '11181', '11003']",O_SELECTED_COMPLETE,0.5753718614578247,7,0
4003,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",186175,12000.0,"[70, 53, 53, 53, 52, 71, 56]","['<SOS>', '112', '112', '112', '11189', 'UNKNOWN', '11202']",O_SELECTED_COMPLETE,0.66155606508255,7,0
5798,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",191749,20000.0,"[70, 53, 53, 53, 51, 49, 21]","['<SOS>', '112', '112', '112', '11181', '11179', '10910']",O_SELECTED_COMPLETE,0.5455119013786316,7,0
7286,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196398,5000.0,"[70, 53, 53, 53, 49, 50, 37]","['<SOS>', '112', '112', '112', '11179', '11180', '11003']",A_FINALIZED_COMPLETE,0.4977737069129944,7,0
8033,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",198705,8000.0,"[70, 53, 53, 53, 25, 23, 49]","['<SOS>', '112', '112', '112', '10929', '10913', '11179']",A_FINALIZED_COMPLETE,0.521791934967041,7,0
7240,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196258,25000.0,"[70, 53, 53, 53, 48, 50, 20]","['<SOS>', '112', '112', '112', '11169', '11180', '10909']",A_FINALIZED_COMPLETE,0.5056212544441223,7,0
11222,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",208655,15000.0,"[70, 53, 53, 53, 38, 28, 33]","['<SOS>', '112', '112', '112', '11009', '10933', '10982']",A_FINALIZED_COMPLETE,0.5701219439506531,7,0
11315,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",208934,40000.0,"[70, 53, 53, 53, 23, 27, 27]","['<SOS>', '112', '112', '112', '10913', '10932', '10932']",A_FINALIZED_COMPLETE,0.6066541075706482,7,0
7083,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",195779,7843.0,"[70, 53, 53, 53, 39, 55, 55]","['<SOS>', '112', '112', '112', '11019', '11201', '11201']",O_SELECTED_COMPLETE,0.5069323182106018,7,0
8647,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",200623,35000.0,"[70, 53, 53, 53, 18, 13, 23]","['<SOS>', '112', '112', '112', '10889', '10861', '10913']",A_FINALIZED_COMPLETE,0.5970614552497864,7,0
2677,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",182083,8000.0,"[70, 53, 53, 53, 48, 48, 38]","['<SOS>', '112', '112', '112', '11169', '11169', '11009']",O_SELECTED_COMPLETE,0.5711915493011475,7,0
11374,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",209111,10000.0,"[70, 53, 53, 53, 33, 13, 50]","['<SOS>', '112', '112', '112', '10982', '10861', '11180']",A_FINALIZED_COMPLETE,0.522236704826355,7,0
2145,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",180457,45000.0,"[70, 53, 53, 53, 22, 33, 33]","['<SOS>', '112', '112', '112', '10912', '10982', '10982']",A_FINALIZED_COMPLETE,0.5892004370689392,7,0
1868,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",179567,10000.0,"[70, 53, 53, 53, 55, 71, 20]","['<SOS>', '112', '112', '112', '11201', 'UNKNOWN', '10909']",O_SELECTED_COMPLETE,0.5605863928794861,7,0
12326,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",212055,27500.0,"[70, 53, 53, 53, 66, 55, 66]","['<SOS>', '112', '112', '112', '11309', '11201', '11309']",A_FINALIZED_COMPLETE,0.7117857336997986,7,0
6596,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",194221,14000.0,"[70, 53, 53, 53, 34, 34, 34]","['<SOS>', '112', '112', '112', '11000', '11000', '11000']",O_SELECTED_COMPLETE,0.6650170087814331,7,0
1017,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",176885,15000.0,"[70, 53, 53, 53, 71, 39, 39]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11019', '11019']",A_FINALIZED_COMPLETE,0.4967855215072632,7,0
841,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",176323,3250.0,"[70, 53, 53, 53, 52, 52, 52]","['<SOS>', '112', '112', '112', '11189', '11189', '11189']",O_SELECTED_COMPLETE,0.558552086353302,7,0
1197,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",177459,9900.0,"[70, 53, 53, 53, 50, 50, 54]","['<SOS>', '112', '112', '112', '11180', '11180', '11200']",O_SELECTED_COMPLETE,0.5710626840591431,7,0
3062,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",183253,2500.0,"[70, 53, 53, 53, 13, 71, 16]","['<SOS>', '112', '112', '112', '10861', 'UNKNOWN', '10880']",A_FINALIZED_COMPLETE,0.5030926465988159,7,0
10813,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",207407,5000.0,"[70, 53, 53, 53, 13, 22, 13]","['<SOS>', '112', '112', '112', '10861', '10912', '10861']",O_SELECTED_COMPLETE,0.5406190752983093,7,0
4275,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",187004,5000.0,"[70, 53, 53, 53, 71, 47, 47]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11122', '11122']",O_SELECTED_COMPLETE,0.5096564292907715,7,0
144,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",174132,5000.0,"[70, 53, 53, 53, 71, 44, 16]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11119', '10880']",O_SELECTED_COMPLETE,0.5357025265693665,7,0
390,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",174911,5000.0,"[70, 53, 53, 53, 55, 71, 52]","['<SOS>', '112', '112', '112', '11201', 'UNKNOWN', '11189']",O_SELECTED_COMPLETE,0.570175290107727,7,0
11552,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",209679,6500.0,"[70, 53, 53, 53, 67, 37, 37]","['<SOS>', '112', '112', '112', '11319', '11003', '11003']",A_FINALIZED_COMPLETE,0.5451636910438538,7,0
12069,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",211260,50000.0,"[70, 53, 53, 53, 47, 39, 39]","['<SOS>', '112', '112', '112', '11122', '11019', '11019']",A_FINALIZED_COMPLETE,0.5649040341377258,7,0
2666,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",182050,6500.0,"[70, 53, 53, 53, 51, 51, 51]","['<SOS>', '112', '112', '112', '11181', '11181', '11181']",O_SELECTED_COMPLETE,0.6376045942306519,7,0
6325,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",193381,25000.0,"[70, 53, 53, 53, 52, 49, 15]","['<SOS>', '112', '112', '112', '11189', '11179', '10863']",A_FINALIZED_COMPLETE,0.5819612741470337,7,0
9543,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",203428,5000.0,"[70, 53, 53, 53, 17, 37, 21]","['<SOS>', '112', '112', '112', '10881', '11003', '10910']",O_SELECTED_COMPLETE,0.6918835639953613,7,0
3370,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",184216,15000.0,"[70, 53, 53, 53, 20, 71, 18]","['<SOS>', '112', '112', '112', '10909', 'UNKNOWN', '10889']",O_SELECTED_COMPLETE,0.5773612260818481,7,0
12344,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",212109,7000.0,"[70, 53, 53, 53, 66, 66, 55]","['<SOS>', '112', '112', '112', '11309', '11309', '11201']",A_FINALIZED_COMPLETE,0.5121470093727112,7,0
10815,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",207413,10800.0,"[70, 53, 53, 53, 13, 13, 13]","['<SOS>', '112', '112', '112', '10861', '10861', '10861']",O_SELECTED_COMPLETE,0.5019404292106628,7,0
998,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",176810,15000.0,"[70, 53, 53, 53, 47, 50, 33]","['<SOS>', '112', '112', '112', '11122', '11180', '10982']",A_FINALIZED_COMPLETE,0.5255004167556763,7,0
7274,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196362,15000.0,"[70, 53, 53, 53, 49, 13, 27]","['<SOS>', '112', '112', '112', '11179', '10861', '10932']",A_FINALIZED_COMPLETE,0.5713794231414795,7,0
12706,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213210,50000.0,"[70, 53, 53, 53, 13, 50, 23]","['<SOS>', '112', '112', '112', '10861', '11180', '10913']",A_FINALIZED_COMPLETE,0.5947270393371582,7,0
6022,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",192455,5000.0,"[70, 53, 53, 53, 57, 71, 31]","['<SOS>', '112', '112', '112', '11203', 'UNKNOWN', '10971']",O_SELECTED_COMPLETE,0.5227874517440796,7,0
5404,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",190540,25000.0,"[70, 53, 53, 53, 13, 44, 50]","['<SOS>', '112', '112', '112', '10861', '11119', '11180']",A_FINALIZED_COMPLETE,0.5512116551399231,7,0
10289,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",205754,2600.0,"[70, 53, 53, 53, 55, 37, 37]","['<SOS>', '112', '112', '112', '11201', '11003', '11003']",A_FINALIZED_COMPLETE,0.5669196248054504,7,0
4333,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",187178,5000.0,"[70, 53, 53, 53, 71, 57, 57]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11203', '11203']",O_SELECTED_COMPLETE,0.5031686425209045,7,0
4305,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",187094,8000.0,"[70, 53, 53, 53, 30, 30, 30]","['<SOS>', '112', '112', '112', '10939', '10939', '10939']",O_SELECTED_COMPLETE,0.5376861095428467,7,0
9427,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",203061,15000.0,"[70, 53, 53, 53, 21, 38, 38]","['<SOS>', '112', '112', '112', '10910', '11009', '11009']",A_FINALIZED_COMPLETE,0.532507061958313,7,0
2092,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",180289,7500.0,"[70, 53, 53, 53, 52, 50, 50]","['<SOS>', '112', '112', '112', '11189', '11180', '11180']",A_FINALIZED_COMPLETE,0.5056470632553101,7,0
2835,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",182560,10000.0,"[70, 53, 53, 53, 71, 51, 51]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11181', '11181']",O_SELECTED_COMPLETE,0.552123486995697,7,0
