,activity,activity_vocab,caseid,amount,resource,resource_vocab,predicted_vocab,predicted_value,lengths,activity_sparcity
11627,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",209904,13000.0,"[70, 53, 53, 53, 66, 64, 33]","['<SOS>', '112', '112', '112', '11309', '11302', '10982']",A_FINALIZED_COMPLETE,0.7367249131202698,7,0
7286,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196398,5000.0,"[70, 53, 53, 53, 49, 50, 37]","['<SOS>', '112', '112', '112', '11179', '11180', '11003']",A_FINALIZED_COMPLETE,0.4977737069129944,7,0
8033,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",198705,8000.0,"[70, 53, 53, 53, 25, 23, 49]","['<SOS>', '112', '112', '112', '10929', '10913', '11179']",A_FINALIZED_COMPLETE,0.521791934967041,7,0
7240,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196258,25000.0,"[70, 53, 53, 53, 48, 50, 20]","['<SOS>', '112', '112', '112', '11169', '11180', '10909']",A_FINALIZED_COMPLETE,0.5056212544441223,7,0
11222,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",208655,15000.0,"[70, 53, 53, 53, 38, 28, 33]","['<SOS>', '112', '112', '112', '11009', '10933', '10982']",A_FINALIZED_COMPLETE,0.5701219439506531,7,0
11315,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",208934,40000.0,"[70, 53, 53, 53, 23, 27, 27]","['<SOS>', '112', '112', '112', '10913', '10932', '10932']",A_FINALIZED_COMPLETE,0.6066541075706482,7,0
8647,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",200623,35000.0,"[70, 53, 53, 53, 18, 13, 23]","['<SOS>', '112', '112', '112', '10889', '10861', '10913']",A_FINALIZED_COMPLETE,0.5970614552497864,7,0
11374,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",209111,10000.0,"[70, 53, 53, 53, 33, 13, 50]","['<SOS>', '112', '112', '112', '10982', '10861', '11180']",A_FINALIZED_COMPLETE,0.522236704826355,7,0
2145,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",180457,45000.0,"[70, 53, 53, 53, 22, 33, 33]","['<SOS>', '112', '112', '112', '10912', '10982', '10982']",A_FINALIZED_COMPLETE,0.5892004370689392,7,0
12326,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",212055,27500.0,"[70, 53, 53, 53, 66, 55, 66]","['<SOS>', '112', '112', '112', '11309', '11201', '11309']",A_FINALIZED_COMPLETE,0.7117857336997986,7,0
1017,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",176885,15000.0,"[70, 53, 53, 53, 71, 39, 39]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11019', '11019']",A_FINALIZED_COMPLETE,0.4967855215072632,7,0
3062,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",183253,2500.0,"[70, 53, 53, 53, 13, 71, 16]","['<SOS>', '112', '112', '112', '10861', 'UNKNOWN', '10880']",A_FINALIZED_COMPLETE,0.5030926465988159,7,0
11552,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",209679,6500.0,"[70, 53, 53, 53, 67, 37, 37]","['<SOS>', '112', '112', '112', '11319', '11003', '11003']",A_FINALIZED_COMPLETE,0.5451636910438538,7,0
12069,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",211260,50000.0,"[70, 53, 53, 53, 47, 39, 39]","['<SOS>', '112', '112', '112', '11122', '11019', '11019']",A_FINALIZED_COMPLETE,0.5649040341377258,7,0
6325,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",193381,25000.0,"[70, 53, 53, 53, 52, 49, 15]","['<SOS>', '112', '112', '112', '11189', '11179', '10863']",A_FINALIZED_COMPLETE,0.5819612741470337,7,0
12344,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",212109,7000.0,"[70, 53, 53, 53, 66, 66, 55]","['<SOS>', '112', '112', '112', '11309', '11309', '11201']",A_FINALIZED_COMPLETE,0.5121470093727112,7,0
998,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",176810,15000.0,"[70, 53, 53, 53, 47, 50, 33]","['<SOS>', '112', '112', '112', '11122', '11180', '10982']",A_FINALIZED_COMPLETE,0.5255004167556763,7,0
7274,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196362,15000.0,"[70, 53, 53, 53, 49, 13, 27]","['<SOS>', '112', '112', '112', '11179', '10861', '10932']",A_FINALIZED_COMPLETE,0.5713794231414795,7,0
12706,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213210,50000.0,"[70, 53, 53, 53, 13, 50, 23]","['<SOS>', '112', '112', '112', '10861', '11180', '10913']",A_FINALIZED_COMPLETE,0.5947270393371582,7,0
5404,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",190540,25000.0,"[70, 53, 53, 53, 13, 44, 50]","['<SOS>', '112', '112', '112', '10861', '11119', '11180']",A_FINALIZED_COMPLETE,0.5512116551399231,7,0
10289,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",205754,2600.0,"[70, 53, 53, 53, 55, 37, 37]","['<SOS>', '112', '112', '112', '11201', '11003', '11003']",A_FINALIZED_COMPLETE,0.5669196248054504,7,0
9427,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",203061,15000.0,"[70, 53, 53, 53, 21, 38, 38]","['<SOS>', '112', '112', '112', '10910', '11009', '11009']",A_FINALIZED_COMPLETE,0.532507061958313,7,0
2092,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",180289,7500.0,"[70, 53, 53, 53, 52, 50, 50]","['<SOS>', '112', '112', '112', '11189', '11180', '11180']",A_FINALIZED_COMPLETE,0.5056470632553101,7,0
927,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",176596,5000.0,"[70, 53, 53, 53, 71, 71, 50]","['<SOS>', '112', '112', '112', 'UNKNOWN', 'UNKNOWN', '11180']",A_FINALIZED_COMPLETE,0.5516697764396667,7,0
8349,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",199678,30000.0,"[70, 53, 53, 53, 13, 30, 30]","['<SOS>', '112', '112', '112', '10861', '10939', '10939']",A_FINALIZED_COMPLETE,0.5851131677627563,7,0
12681,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213135,14800.0,"[70, 53, 53, 53, 20, 33, 33]","['<SOS>', '112', '112', '112', '10909', '10982', '10982']",A_FINALIZED_COMPLETE,0.5006939768791199,7,0
6941,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",195332,5000.0,"[70, 53, 53, 53, 21, 49, 44]","['<SOS>', '112', '112', '112', '10910', '11179', '11119']",A_FINALIZED_COMPLETE,0.49554842710494995,7,0
2049,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",180160,50000.0,"[70, 53, 53, 53, 52, 52, 45]","['<SOS>', '112', '112', '112', '11189', '11189', '11120']",A_FINALIZED_COMPLETE,0.701554536819458,7,0
4896,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",188959,10000.0,"[70, 53, 53, 53, 71, 71, 45]","['<SOS>', '112', '112', '112', 'UNKNOWN', 'UNKNOWN', '11120']",A_FINALIZED_COMPLETE,0.5562654137611389,7,0
2797,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",182446,15000.0,"[70, 53, 53, 53, 57, 57, 48]","['<SOS>', '112', '112', '112', '11203', '11203', '11169']",A_FINALIZED_COMPLETE,0.5722638368606567,7,0
9664,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",203814,10000.0,"[70, 53, 53, 53, 49, 49, 46]","['<SOS>', '112', '112', '112', '11179', '11179', '11121']",A_FINALIZED_COMPLETE,0.5094575881958008,7,0
12644,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213010,50000.0,"[70, 53, 53, 53, 28, 51, 51]","['<SOS>', '112', '112', '112', '10933', '11181', '11181']",A_FINALIZED_COMPLETE,0.5599914193153381,7,0
11606,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",209841,20000.0,"[70, 53, 53, 53, 38, 28, 46]","['<SOS>', '112', '112', '112', '11009', '10933', '11121']",A_FINALIZED_COMPLETE,0.5554518103599548,7,0
12791,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213465,30000.0,"[70, 53, 53, 53, 47, 47, 47]","['<SOS>', '112', '112', '112', '11122', '11122', '11122']",A_FINALIZED_COMPLETE,0.5253638625144958,7,0
6636,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",194341,22000.0,"[70, 53, 53, 53, 34, 34, 33]","['<SOS>', '112', '112', '112', '11000', '11000', '10982']",A_FINALIZED_COMPLETE,0.5130952596664429,7,0
6348,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",193452,5500.0,"[70, 53, 53, 53, 48, 48, 49]","['<SOS>', '112', '112', '112', '11169', '11169', '11179']",A_FINALIZED_COMPLETE,0.5029247999191284,7,0
6008,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",192413,15000.0,"[70, 53, 53, 53, 71, 46, 46]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11121', '11121']",A_FINALIZED_COMPLETE,0.5547568798065186,7,0
133,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",174099,15000.0,"[70, 53, 53, 53, 71, 71, 48]","['<SOS>', '112', '112', '112', 'UNKNOWN', 'UNKNOWN', '11169']",A_FINALIZED_COMPLETE,0.5293081402778625,7,0
2875,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",182680,25000.0,"[70, 53, 53, 53, 71, 71, 17]","['<SOS>', '112', '112', '112', 'UNKNOWN', 'UNKNOWN', '10881']",A_FINALIZED_COMPLETE,0.5203170776367188,7,0
4732,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",188416,20000.0,"[70, 53, 53, 53, 21, 48, 46]","['<SOS>', '112', '112', '112', '10910', '11169', '11121']",A_FINALIZED_COMPLETE,0.548550546169281,7,0
11740,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",210269,8000.0,"[70, 53, 53, 53, 63, 46, 22]","['<SOS>', '112', '112', '112', '11300', '11121', '10912']",A_FINALIZED_COMPLETE,0.6415348052978516,7,0
6860,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",195069,27000.0,"[70, 53, 53, 53, 52, 48, 48]","['<SOS>', '112', '112', '112', '11189', '11169', '11169']",A_FINALIZED_COMPLETE,0.6072548627853394,7,0
5368,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",190432,15000.0,"[70, 53, 53, 53, 49, 13, 50]","['<SOS>', '112', '112', '112', '11179', '10861', '11180']",A_FINALIZED_COMPLETE,0.5597816109657288,7,0
12656,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213046,15000.0,"[70, 53, 53, 53, 13, 57, 22]","['<SOS>', '112', '112', '112', '10861', '11203', '10912']",A_FINALIZED_COMPLETE,0.5654225945472717,7,0
6591,"[2, 12, 9, 10, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",194206,25000.0,"[70, 53, 53, 53, 33, 34, 23]","['<SOS>', '112', '112', '112', '10982', '11000', '10913']",A_FINALIZED_COMPLETE,0.49878987669944763,7,0
