,activity,activity_vocab,caseid,amount,resource,resource_vocab,predicted_vocab,predicted_value,lengths
6515,"[2, 12, 9, 10, 22, 22, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE']",193971,20000.0,"[70, 53, 53, 53, 21, 33, 33, 33, 33, 33, 33, 33, 33, 19, 19, 3]","['<SOS>', '112', '112', '112', '10910', '10982', '10982', '10982', '10982', '10982', '10982', '10982', '10982', '10899', '10899', '10138']",W_Nabellen incomplete dossiers_COMPLETE,0.444936603307724,16
12807,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 18, 24, 11, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'A_REGISTERED_COMPLETE', 'O_ACCEPTED_COMPLETE']",213513,7000.0,"[70, 53, 53, 53, 47, 47, 47, 47, 47, 47, 47, 47, 19, 19, 61, 61]","['<SOS>', '112', '112', '112', '11122', '11122', '11122', '11122', '11122', '11122', '11122', '11122', '10899', '10899', '11289', '11289']",A_APPROVED_COMPLETE,0.9066182971000671,16
10134,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",205268,25000.0,"[70, 53, 53, 53, 21, 21, 21, 21, 21, 21, 47, 17, 7, 7, 7, 7]","['<SOS>', '112', '112', '112', '10910', '10910', '10910', '10910', '10910', '10910', '11122', '10881', '10629', '10629', '10629', '10629']",A_APPROVED_COMPLETE,0.7988946437835693,16
12920,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",213873,6500.0,"[70, 53, 53, 53, 63, 63, 63, 63, 63, 63, 37, 19, 19, 48, 61, 61]","['<SOS>', '112', '112', '112', '11300', '11300', '11300', '11300', '11300', '11300', '11003', '10899', '10899', '11169', '11289', '11289']",A_APPROVED_COMPLETE,0.826529324054718,16
11914,"[2, 12, 9, 10, 22, 22, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE']",210791,15000.0,"[70, 53, 53, 53, 63, 63, 63, 63, 63, 63, 63, 63, 63, 47, 19, 19]","['<SOS>', '112', '112', '112', '11300', '11300', '11300', '11300', '11300', '11300', '11300', '11300', '11300', '11122', '10899', '10899']",W_Valideren aanvraag_COMPLETE,0.7380602955818176,16
7897,"[2, 12, 9, 10, 22, 22, 22, 22, 3, 17, 8, 15, 19, 22, 18, 24]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE']",198286,15000.0,"[70, 53, 53, 53, 37, 13, 37, 57, 22, 22, 22, 22, 22, 22, 41, 41]","['<SOS>', '112', '112', '112', '11003', '10861', '11003', '11203', '10912', '10912', '10912', '10912', '10912', '10912', '11049', '11049']",W_Valideren aanvraag_COMPLETE,0.6260907053947449,16
7129,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 25, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'A_REGISTERED_COMPLETE']",195917,5000.0,"[70, 53, 53, 53, 38, 38, 38, 38, 38, 38, 30, 13, 41, 41, 10, 3]","['<SOS>', '112', '112', '112', '11009', '11009', '11009', '11009', '11009', '11009', '10939', '10861', '11049', '11049', '10809', '10138']",A_APPROVED_COMPLETE,0.6015886068344116,16
7122,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25, 25]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE']",195896,8500.0,"[70, 53, 53, 53, 47, 20, 20, 20, 20, 20, 20, 20, 19, 19, 61, 3]","['<SOS>', '112', '112', '112', '11122', '10909', '10909', '10909', '10909', '10909', '10909', '10909', '10899', '10899', '11289', '10138']",W_Valideren aanvraag_COMPLETE,0.6548628807067871,16
540,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",175383,20000.0,"[70, 53, 53, 53, 34, 34, 34, 34, 34, 34, 71, 33, 40, 71, 32, 32]","['<SOS>', '112', '112', '112', '11000', '11000', '11000', '11000', '11000', '11000', 'UNKNOWN', '10982', '11029', 'UNKNOWN', '10972', '10972']",A_APPROVED_COMPLETE,0.8562331795692444,16
609,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25, 25, 25]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE']",175606,6000.0,"[70, 53, 53, 53, 45, 45, 45, 45, 45, 71, 71, 41, 41, 32, 32, 10]","['<SOS>', '112', '112', '112', '11120', '11120', '11120', '11120', '11120', 'UNKNOWN', 'UNKNOWN', '11049', '11049', '10972', '10972', '10809']",W_Valideren aanvraag_COMPLETE,0.6350454688072205,16
9151,"[2, 12, 9, 10, 22, 22, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE']",202205,12000.0,"[70, 53, 53, 53, 20, 44, 44, 44, 44, 44, 44, 44, 44, 19, 19, 7]","['<SOS>', '112', '112', '112', '10909', '11119', '11119', '11119', '11119', '11119', '11119', '11119', '11119', '10899', '10899', '10629']",W_Nabellen incomplete dossiers_COMPLETE,0.5022916793823242,16
10808,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE']",207392,5000.0,"[70, 53, 53, 53, 13, 48, 48, 48, 48, 48, 48, 57, 44, 6, 6, 3]","['<SOS>', '112', '112', '112', '10861', '11169', '11169', '11169', '11169', '11169', '11169', '11203', '11119', '10609', '10609', '10138']",A_APPROVED_COMPLETE,0.6275550127029419,16
337,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 18, 24, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",174752,12000.0,"[70, 53, 53, 53, 52, 33, 33, 33, 33, 33, 33, 71, 40, 71, 32, 32]","['<SOS>', '112', '112', '112', '11189', '10982', '10982', '10982', '10982', '10982', '10982', 'UNKNOWN', '11029', 'UNKNOWN', '10972', '10972']",A_APPROVED_COMPLETE,0.6232250928878784,16
8092,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",198882,5500.0,"[70, 53, 53, 53, 51, 49, 49, 49, 49, 49, 49, 33, 59, 59, 6, 6]","['<SOS>', '112', '112', '112', '11181', '11179', '11179', '11179', '11179', '11179', '11179', '10982', '11259', '11259', '10609', '10609']",A_APPROVED_COMPLETE,0.894707441329956,16
2493,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 25, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE']",181517,8000.0,"[70, 53, 53, 53, 52, 52, 52, 52, 52, 52, 44, 17, 41, 41, 3, 3]","['<SOS>', '112', '112', '112', '11189', '11189', '11189', '11189', '11189', '11189', '11119', '10881', '11049', '11049', '10138', '10138']",A_REGISTERED_COMPLETE,0.4853936433792114,16
3056,"[2, 12, 9, 10, 20, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE']",183235,29000.0,"[70, 53, 53, 14, 71, 14, 14, 14, 14, 14, 71, 71, 59, 59, 3, 3]","['<SOS>', '112', '112', '10862', 'UNKNOWN', '10862', '10862', '10862', '10862', '10862', 'UNKNOWN', 'UNKNOWN', '11259', '11259', '10138', '10138']",A_REGISTERED_COMPLETE,0.5296383500099182,16
1002,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",176822,4500.0,"[70, 53, 53, 53, 71, 54, 54, 54, 54, 54, 71, 33, 40, 71, 32, 32]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11200', '11200', '11200', '11200', '11200', 'UNKNOWN', '10982', '11029', 'UNKNOWN', '10972', '10972']",A_APPROVED_COMPLETE,0.8783088326454163,16
4602,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 24, 24, 18, 24]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE']",188008,12000.0,"[70, 53, 53, 53, 71, 13, 13, 13, 13, 13, 13, 46, 71, 50, 59, 59]","['<SOS>', '112', '112', '112', 'UNKNOWN', '10861', '10861', '10861', '10861', '10861', '10861', '11121', 'UNKNOWN', '11180', '11259', '11259']",W_Valideren aanvraag_COMPLETE,0.737214982509613,16
9317,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 24, 18, 24, 25]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE']",202731,20000.0,"[70, 53, 53, 53, 23, 23, 23, 23, 23, 23, 23, 23, 71, 59, 59, 10]","['<SOS>', '112', '112', '112', '10913', '10913', '10913', '10913', '10913', '10913', '10913', '10913', 'UNKNOWN', '11259', '11259', '10809']",W_Valideren aanvraag_COMPLETE,0.756020188331604,16
12072,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25, 25, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'A_REGISTERED_COMPLETE']",211269,32000.0,"[70, 53, 53, 53, 23, 23, 23, 23, 23, 23, 23, 41, 41, 32, 32, 32]","['<SOS>', '112', '112', '112', '10913', '10913', '10913', '10913', '10913', '10913', '10913', '11049', '11049', '10972', '10972', '10972']",A_APPROVED_COMPLETE,0.6445642709732056,16
288,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",174605,10000.0,"[70, 53, 53, 53, 38, 38, 38, 38, 38, 38, 71, 50, 40, 71, 6, 6]","['<SOS>', '112', '112', '112', '11009', '11009', '11009', '11009', '11009', '11009', 'UNKNOWN', '11180', '11029', 'UNKNOWN', '10609', '10609']",A_APPROVED_COMPLETE,0.9249329566955566,16
11695,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE']",210134,5000.0,"[70, 53, 53, 53, 57, 39, 39, 39, 39, 39, 39, 39, 27, 19, 19, 10]","['<SOS>', '112', '112', '112', '11203', '11019', '11019', '11019', '11019', '11019', '11019', '11019', '10932', '10899', '10899', '10809']",A_APPROVED_COMPLETE,0.5557705163955688,16
7870,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 25]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE']",198205,15000.0,"[70, 53, 53, 53, 71, 44, 44, 44, 44, 44, 44, 18, 57, 59, 59, 7]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11119', '11119', '11119', '11119', '11119', '11119', '10889', '11203', '11259', '11259', '10629']",W_Nabellen incomplete dossiers_COMPLETE,0.616442859172821,16
6714,"[2, 12, 9, 10, 20, 3, 17, 8, 15, 19, 22, 24, 18, 24, 4, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'A_ACTIVATED_COMPLETE', 'O_ACCEPTED_COMPLETE']",194583,15500.0,"[70, 53, 53, 30, 30, 52, 52, 52, 52, 52, 52, 52, 19, 19, 7, 7]","['<SOS>', '112', '112', '10939', '10939', '11189', '11189', '11189', '11189', '11189', '11189', '11189', '10899', '10899', '10629', '10629']",A_REGISTERED_COMPLETE,0.7938343286514282,16
9771,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 24, 18, 24, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'A_ACTIVATED_COMPLETE']",204140,6000.0,"[70, 53, 53, 53, 34, 34, 34, 34, 34, 34, 55, 57, 38, 19, 19, 6]","['<SOS>', '112', '112', '112', '11000', '11000', '11000', '11000', '11000', '11000', '11201', '11203', '11009', '10899', '10899', '10609']",A_APPROVED_COMPLETE,0.6950069069862366,16
1781,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 18, 24, 4, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'A_ACTIVATED_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",179302,14000.0,"[70, 53, 53, 53, 57, 57, 57, 57, 57, 57, 57, 40, 71, 32, 32, 32]","['<SOS>', '112', '112', '112', '11203', '11203', '11203', '11203', '11203', '11203', '11203', '11029', 'UNKNOWN', '10972', '10972', '10972']",A_APPROVED_COMPLETE,0.9982385635375977,16
1115,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 11, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'A_REGISTERED_COMPLETE', 'O_ACCEPTED_COMPLETE']",177197,30000.0,"[70, 53, 53, 53, 55, 55, 55, 55, 55, 55, 23, 52, 40, 71, 7, 7]","['<SOS>', '112', '112', '112', '11201', '11201', '11201', '11201', '11201', '11201', '10913', '11189', '11029', 'UNKNOWN', '10629', '10629']",A_APPROVED_COMPLETE,0.8405975699424744,16
